Timestamp;Accel_x;Accel_y;Accel_z;Gyro_x;Gyro_y;Gyro_z;Latitude;Longitude;Speed
20190405_174707;0.098;-0.821;9.740;-0.000;-0.001;0.010;49.02702;13.22804;54.6
20190405_174707;-0.038;-1.128;9.184;-0.006;0.001;0.006;49.02702;13.22804;54.6
20190405_174707;-0.024;-1.008;10.286;0.000;0.019;0.012;49.02702;13.22804;54.6
20190405_174707;-0.371;-1.219;10.044;0.004;0.003;0.007;49.02702;13.22804;54.6
20190405_174707;-0.005;-0.843;9.103;0.007;0.004;0.008;49.02702;13.22804;54.6
20190405_174707;-0.697;-0.860;9.022;-0.013;-0.003;0.005;49.02702;13.22804;54.6
20190405_174707;0.168;-1.144;9.426;-0.018;-0.010;0.012;49.02702;13.22804;54.6
20190405_174708;-0.500;-0.869;9.228;-0.004;0.007;0.007;49.02689;13.22807;54.1
20190405_174708;-0.311;-1.197;10.087;0.003;0.013;0.008;49.02689;13.22807;54.1
20190405_174708;-0.254;-1.207;9.800;-0.000;0.009;0.008;49.02689;13.22807;54.1
20190405_174708;-0.007;-1.152;9.924;0.015;-0.004;0.001;49.02689;13.22807;54.1
20190405_174708;0.524;-1.226;10.111;0.017;-0.013;-0.003;49.02689;13.22807;54.1
20190405_174708;0.036;-1.216;9.189;0.003;-0.017;-0.007;49.02689;13.22807;54.1
20190405_174708;0.472;-1.022;9.436;-0.015;-0.027;-0.012;49.02689;13.22807;54.1
20190405_174708;0.045;-0.967;9.757;-0.019;0.014;-0.012;49.02689;13.22807;54.1
20190405_174708;-0.168;-1.231;9.309;0.001;0.043;-0.007;49.02675;13.22811;52.4
20190405_174709;0.407;-1.185;10.327;0.029;-0.012;-0.012;49.02675;13.22811;52.4
20190405_174709;0.172;-1.056;9.663;-0.002;0.014;-0.008;49.02675;13.22811;52.4
20190405_174709;0.232;-1.305;9.826;-0.019;-0.037;-0.012;49.02675;13.22811;52.4
20190405_174709;0.397;-1.030;9.527;-0.010;-0.007;-0.008;49.02675;13.22811;52.4
20190405_174709;0.239;-1.233;9.757;0.002;-0.024;-0.014;49.02675;13.22811;52.4
20190405_174709;0.328;-1.264;10.303;0.012;0.003;-0.009;49.02675;13.22811;52.4
20190405_174709;0.227;-1.003;10.429;0.006;0.024;-0.009;49.02675;13.22811;52.4
20190405_174709;0.292;-1.085;9.070;0.006;-0.002;-0.015;49.02675;13.22811;52.4
20190405_174710;0.074;-1.065;9.515;0.003;-0.025;-0.014;49.02663;13.22815;52.2
20190405_174710;-0.165;-1.010;9.594;-0.011;0.020;-0.009;49.02663;13.22815;52.2
20190405_174710;0.045;-1.168;8.567;-0.073;0.024;-0.010;49.02663;13.22815;52.2
20190405_174710;1.018;-1.583;9.630;-0.051;0.020;-0.006;49.02663;13.22815;52.2
20190405_174710;1.549;-1.707;10.413;0.135;-0.020;-0.008;49.02663;13.22815;52.2
20190405_174710;-0.244;-1.245;11.186;0.116;0.023;-0.015;49.02663;13.22815;52.2
20190405_174710;0.048;-0.986;9.946;-0.041;-0.064;-0.021;49.02663;13.22815;52.2
20190405_174710;0.261;-1.137;8.368;-0.060;-0.013;-0.013;49.02663;13.22815;52.2
20190405_174710;0.072;-1.053;9.862;-0.002;0.045;-0.014;49.02650;13.22819;50.4
20190405_174711;0.227;-1.178;9.852;-0.016;0.001;-0.009;49.02650;13.22819;50.4
20190405_174711;0.218;-1.037;9.371;-0.015;0.003;-0.010;49.02650;13.22819;50.4
20190405_174711;0.002;-1.358;9.900;0.000;-0.010;-0.018;49.02650;13.22819;50.4
20190405_174711;0.237;-0.936;9.328;0.029;-0.023;-0.024;49.02650;13.22819;50.4
20190405_174711;0.625;-1.058;9.702;0.002;-0.021;-0.023;49.02650;13.22819;50.4
20190405_174711;0.630;-1.063;9.565;-0.013;0.015;-0.029;49.02650;13.22819;50.4
20190405_174711;0.062;-1.214;9.831;-0.019;-0.045;-0.032;49.02650;13.22819;50.4
20190405_174711;0.405;-1.097;9.599;-0.029;0.000;-0.026;49.02650;13.22819;50.4
20190405_174712;0.606;-1.034;9.496;0.003;0.018;-0.029;49.02638;13.22822;48.2
20190405_174712;0.441;-1.228;9.661;0.030;0.009;-0.032;49.02638;13.22822;48.2
20190405_174712;0.362;-1.106;10.231;0.012;-0.008;-0.028;49.02638;13.22822;48.2
20190405_174712;0.232;-1.135;9.757;-0.006;0.004;-0.028;49.02638;13.22822;48.2
20190405_174712;0.376;-1.164;9.795;-0.008;0.010;-0.031;49.02638;13.22822;48.2
20190405_174712;0.646;-1.252;9.857;0.009;-0.001;-0.029;49.02638;13.22822;48.2
20190405_174712;0.960;-1.087;9.771;0.020;-0.013;-0.029;49.02638;13.22822;48.2
20190405_174712;0.029;-1.085;10.101;0.006;0.009;-0.027;49.02638;13.22822;48.2
20190405_174712;0.294;-1.003;9.553;-0.006;0.007;-0.028;49.02626;13.22825;47.7
20190405_174713;0.393;-1.267;9.996;-0.007;0.013;-0.028;49.02626;13.22825;47.7
20190405_174713;0.249;-1.204;9.709;-0.006;-0.020;-0.031;49.02626;13.22825;47.7
20190405_174713;0.309;-1.212;9.644;0.007;-0.008;-0.026;49.02626;13.22825;47.7
20190405_174713;0.426;-1.178;10.212;0.026;-0.012;-0.026;49.02626;13.22825;47.7
20190405_174713;0.690;-1.042;9.481;0.015;-0.038;-0.028;49.02626;13.22825;47.7
20190405_174713;0.376;-1.039;9.716;-0.001;-0.037;-0.030;49.02626;13.22825;47.7
20190405_174713;0.661;-1.149;9.534;-0.013;-0.023;-0.025;49.02626;13.22825;47.7
20190405_174713;0.498;-1.190;9.307;0.006;-0.002;-0.025;49.02626;13.22825;47.7
20190405_174714;0.711;-1.121;9.386;0.005;0.008;-0.026;49.02614;13.22827;46.1
20190405_174714;0.266;-1.365;9.687;-0.004;-0.018;-0.027;49.02614;13.22827;46.1
20190405_174714;0.462;-1.398;9.512;0.019;0.039;-0.020;49.02614;13.22827;46.1
20190405_174714;0.000;-1.688;9.448;0.009;-0.026;-0.034;49.02614;13.22827;46.1
20190405_174714;0.429;-1.714;9.821;-0.029;0.018;-0.021;49.02614;13.22827;46.1
20190405_174714;0.352;-2.404;9.764;-0.028;0.037;-0.024;49.02614;13.22827;46.1
20190405_174714;0.347;-2.461;9.515;0.004;0.014;-0.026;49.02614;13.22827;46.1
20190405_174714;0.218;-2.287;9.752;0.017;0.051;-0.018;49.02614;13.22827;46.1
20190405_174714;0.259;-2.344;9.479;0.006;0.002;-0.020;49.02614;13.22827;46.1
20190405_174715;0.335;-2.346;9.582;-0.005;0.011;-0.021;49.02604;13.22829;42.2
20190405_174715;0.479;-2.421;9.058;0.000;-0.004;-0.022;49.02604;13.22829;42.2
20190405_174715;0.366;-2.528;9.749;-0.017;-0.007;-0.021;49.02604;13.22829;42.2
20190405_174715;0.096;-3.038;9.340;-0.004;0.012;-0.019;49.02604;13.22829;42.2
20190405_174715;-0.019;-2.830;9.259;-0.004;0.002;-0.018;49.02604;13.22829;42.2
20190405_174715;0.283;-3.139;9.745;0.011;-0.043;-0.023;49.02604;13.22829;42.2
20190405_174715;0.306;-2.706;9.757;0.025;-0.013;-0.024;49.02604;13.22829;42.2
20190405_174715;0.304;-2.792;9.759;0.033;-0.011;-0.029;49.02604;13.22829;42.2
20190405_174715;0.251;-2.904;9.728;0.020;-0.026;-0.032;49.02594;13.22830;34.7
20190405_174716;0.761;-2.921;9.826;0.019;-0.018;-0.049;49.02594;13.22830;34.7
20190405_174716;1.070;-2.919;9.618;0.032;-0.065;-0.059;49.02594;13.22830;34.7
20190405_174716;0.819;-2.899;9.089;0.015;-0.010;-0.070;49.02594;13.22830;34.7
20190405_174716;0.196;-2.785;9.647;-0.026;-0.016;-0.070;49.02594;13.22830;34.7
20190405_174716;0.910;-2.722;9.685;-0.070;-0.071;-0.063;49.02594;13.22830;34.7
20190405_174716;0.747;-3.472;9.548;-0.015;-0.023;-0.067;49.02594;13.22830;34.7
20190405_174716;0.532;-3.084;9.072;0.042;-0.023;-0.076;49.02594;13.22830;34.7
20190405_174716;0.467;-2.847;9.534;0.055;-0.068;-0.079;49.02594;13.22830;34.7
20190405_174717;0.953;-2.887;9.910;0.001;-0.039;-0.074;49.02587;13.22830;26.0
20190405_174717;0.874;-2.995;9.541;-0.051;0.006;-0.069;49.02587;13.22830;26.0
20190405_174717;0.479;-2.904;9.457;-0.055;-0.002;-0.068;49.02587;13.22830;26.0
20190405_174717;0.366;-2.421;9.335;-0.024;-0.007;-0.075;49.02587;13.22830;26.0
20190405_174717;0.919;-2.389;9.460;-0.014;-0.021;-0.079;49.02587;13.22830;26.0
20190405_174717;0.687;-2.234;9.424;-0.018;0.020;-0.075;49.02587;13.22830;26.0
20190405_174717;0.690;-2.133;9.534;-0.030;0.034;-0.083;49.02587;13.22830;26.0
20190405_174717;1.463;-2.397;9.084;-0.048;0.018;-0.091;49.02587;13.22830;26.0
20190405_174717;0.895;-2.208;9.635;-0.020;0.017;-0.093;49.02587;13.22830;26.0
20190405_174718;0.170;-2.322;9.759;-0.010;0.007;-0.090;49.02581;13.22830;18.2
20190405_174718;0.544;-2.255;9.687;-0.015;0.031;-0.087;49.02581;13.22830;18.2
20190405_174718;0.517;-2.272;9.546;-0.010;0.000;-0.084;49.02581;13.22830;18.2
20190405_174718;0.936;-2.198;9.285;-0.001;0.011;-0.072;49.02581;13.22830;18.2
20190405_174718;0.462;-2.291;9.596;-0.005;0.040;-0.071;49.02581;13.22830;18.2
20190405_174718;0.316;-2.389;9.673;-0.010;0.049;-0.070;49.02581;13.22830;18.2
20190405_174718;0.460;-1.913;9.632;-0.006;0.017;-0.064;49.02581;13.22830;18.2
20190405_174718;0.678;-2.028;9.386;-0.007;-0.018;-0.063;49.02581;13.22830;18.2
20190405_174718;0.572;-2.291;9.623;0.001;-0.001;-0.064;49.02577;13.22830;13.1
20190405_174719;0.505;-2.069;9.532;0.005;0.008;-0.058;49.02577;13.22830;13.1
20190405_174719;0.172;-1.841;9.402;-0.001;0.019;-0.057;49.02577;13.22830;13.1
20190405_174719;0.374;-1.925;9.740;0.008;0.032;-0.055;49.02577;13.22830;13.1
20190405_174719;-0.110;-1.523;9.742;0.012;0.017;-0.055;49.02577;13.22830;13.1
20190405_174719;0.321;-1.525;9.745;0.014;0.011;-0.053;49.02577;13.22830;13.1
20190405_174719;1.075;-1.456;9.577;0.007;0.000;-0.047;49.02577;13.22830;13.1
20190405_174719;1.144;-1.434;9.321;0.003;-0.009;-0.049;49.02577;13.22830;13.1
20190405_174719;-0.151;-1.590;9.881;-0.003;0.035;-0.049;49.02577;13.22830;13.1
20190405_174719;-0.127;-1.710;9.757;-0.008;0.031;-0.047;49.02575;13.22829;9.8
20190405_174720;0.814;-2.140;9.386;-0.002;0.021;-0.039;49.02575;13.22829;9.8
20190405_174720;0.251;-2.308;9.668;-0.008;-0.013;-0.044;49.02575;13.22829;9.8
20190405_174720;0.211;-2.337;9.888;0.002;0.010;-0.038;49.02575;13.22829;9.8
20190405_174720;0.045;-2.064;9.608;0.004;0.013;-0.037;49.02575;13.22829;9.8
20190405_174720;0.395;-1.896;9.426;0.004;-0.005;-0.036;49.02575;13.22829;9.8
20190405_174720;0.544;-1.935;9.565;-0.004;-0.006;-0.030;49.02575;13.22829;9.8
20190405_174720;0.728;-1.851;9.462;-0.009;-0.004;-0.028;49.02575;13.22829;9.8
20190405_174720;0.685;-1.891;9.527;-0.008;0.002;-0.031;49.02575;13.22829;9.8
20190405_174721;-0.089;-2.023;9.754;-0.004;0.007;-0.021;49.02573;13.22828;5.7
20190405_174721;-0.244;-2.052;9.711;-0.004;0.029;-0.018;49.02573;13.22828;5.7
20190405_174721;0.737;-1.966;9.465;-0.005;0.023;-0.014;49.02573;13.22828;5.7
20190405_174721;0.745;-1.978;9.481;-0.002;-0.016;-0.012;49.02573;13.22828;5.7
20190405_174721;0.031;-2.002;9.649;0.003;0.026;-0.007;49.02573;13.22828;5.7
20190405_174721;0.177;-1.942;9.754;-0.000;-0.018;-0.009;49.02573;13.22828;5.7
20190405_174721;0.505;-1.884;9.477;-0.003;0.015;-0.000;49.02573;13.22828;5.7
20190405_174721;-0.091;-1.808;9.761;-0.002;0.011;-0.003;49.02573;13.22828;5.7
20190405_174721;0.369;-1.281;9.697;0.004;-0.004;-0.001;49.02573;13.22828;5.7
20190405_174722;-0.086;-1.142;9.867;0.007;0.014;0.002;49.02572;13.22828;1.4
20190405_174722;0.450;-1.111;9.606;-0.002;0.001;-0.003;49.02572;13.22828;1.4
20190405_174722;0.345;-1.092;9.656;-0.004;0.011;0.002;49.02572;13.22828;1.4
20190405_174722;0.153;-1.049;9.670;-0.000;0.004;-0.004;49.02572;13.22828;1.4
20190405_174722;0.160;-0.464;9.766;0.006;-0.005;-0.001;49.02572;13.22828;1.4
20190405_174722;0.417;-0.369;9.692;0.004;0.007;0.002;49.02572;13.22828;1.4
20190405_174722;0.045;-0.383;9.836;0.003;0.010;-0.001;49.02572;13.22828;1.4
20190405_174722;-0.005;-0.385;9.747;-0.005;0.003;0.001;49.02572;13.22828;1.4
20190405_174723;0.395;-0.218;9.692;-0.001;0.004;0.001;49.02572;13.22827;1.0
20190405_174723;-0.048;-0.393;9.939;-0.001;-0.013;-0.000;49.02572;13.22827;1.0
20190405_174723;0.256;-0.206;9.682;-0.001;-0.009;0.002;49.02572;13.22827;1.0
20190405_174723;0.354;-0.182;9.673;-0.000;0.014;0.004;49.02572;13.22827;1.0
20190405_174723;-0.163;-0.225;9.826;-0.004;-0.026;-0.001;49.02572;13.22827;1.0
20190405_174723;-0.084;-0.196;9.896;-0.002;0.025;0.007;49.02572;13.22827;1.0
20190405_174723;0.079;0.108;9.620;-0.001;0.010;0.006;49.02572;13.22827;1.0
20190405_174723;0.053;0.455;9.773;-0.001;0.001;0.005;49.02572;13.22827;1.0
20190405_174723;0.081;0.761;10.214;0.001;-0.023;0.013;49.02572;13.22827;1.0
20190405_174724;0.220;1.049;10.121;0.011;-0.033;0.019;49.02572;13.22827;0.0
20190405_174724;-0.283;1.286;9.472;0.025;-0.008;0.026;49.02572;13.22827;0.0
20190405_174724;-0.038;1.360;10.066;0.011;0.020;0.033;49.02572;13.22827;0.0
20190405_174724;-0.232;1.800;9.845;-0.009;-0.007;0.049;49.02572;13.22827;0.0
20190405_174724;-0.383;1.190;10.097;-0.002;-0.013;0.071;49.02572;13.22827;0.0
20190405_174724;-0.419;1.571;9.848;-0.018;0.011;0.095;49.02572;13.22827;0.0
20190405_174724;-0.749;1.439;10.085;-0.004;-0.037;0.116;49.02572;13.22827;0.0
20190405_174724;-0.634;0.778;9.843;-0.001;0.013;0.153;49.02572;13.22827;0.0
20190405_174725;-0.706;0.740;9.754;-0.007;0.004;0.182;49.02570;13.22826;11.2
20190405_174725;-0.919;0.529;9.560;-0.034;-0.020;0.207;49.02570;13.22826;11.2
20190405_174725;-0.951;0.072;9.886;-0.004;-0.040;0.220;49.02570;13.22826;11.2
20190405_174725;-0.917;0.211;10.276;0.004;-0.027;0.238;49.02570;13.22826;11.2
20190405_174725;-0.821;0.117;9.338;0.004;-0.022;0.247;49.02570;13.22826;11.2
20190405_174725;-1.006;0.285;9.582;-0.032;0.004;0.255;49.02570;13.22826;11.2
20190405_174725;-1.425;0.218;10.022;-0.030;0.012;0.263;49.02570;13.22826;11.2
20190405_174725;-1.362;0.081;10.200;-0.010;-0.023;0.269;49.02570;13.22826;11.2
20190405_174725;-1.276;-0.024;10.044;-0.007;0.014;0.272;49.02570;13.22826;11.2
20190405_174726;-1.322;-0.122;9.826;-0.001;-0.024;0.271;49.02567;13.22826;15.8
20190405_174726;-1.281;0.045;9.558;0.007;0.011;0.274;49.02567;13.22826;15.8
20190405_174726;-1.477;0.053;9.967;0.006;-0.029;0.268;49.02567;13.22826;15.8
20190405_174726;-1.422;-0.103;9.575;0.014;-0.018;0.261;49.02567;13.22826;15.8
20190405_174726;-1.492;-0.350;9.797;0.023;-0.016;0.258;49.02567;13.22826;15.8
20190405_174726;-1.781;-0.101;10.173;0.013;-0.054;0.253;49.02567;13.22826;15.8
20190405_174726;-1.302;0.326;9.740;0.008;-0.051;0.247;49.02567;13.22826;15.8
20190405_174726;-1.453;0.455;9.903;0.024;-0.002;0.247;49.02567;13.22826;15.8
20190405_174726;-1.640;0.218;10.204;0.012;-0.035;0.250;49.02567;13.22826;15.8
20190405_174727;-1.542;-0.093;9.613;-0.000;0.006;0.242;49.02562;13.22826;20.0
20190405_174727;-1.585;0.074;9.378;-0.004;-0.031;0.234;49.02562;13.22826;20.0
20190405_174727;-1.595;0.199;9.876;-0.021;-0.049;0.233;49.02562;13.22826;20.0
20190405_174727;-1.324;0.113;9.496;0.009;-0.062;0.214;49.02562;13.22826;20.0
20190405_174727;-1.001;0.208;9.998;-0.005;0.005;0.209;49.02562;13.22826;20.0
20190405_174727;-1.415;0.084;9.931;-0.003;-0.009;0.194;49.02562;13.22826;20.0
20190405_174727;-1.132;0.079;9.268;0.028;-0.016;0.172;49.02562;13.22826;20.0
20190405_174727;-0.826;0.110;9.994;0.015;-0.032;0.151;49.02562;13.22826;20.0
20190405_174727;-0.915;-0.041;9.845;0.011;-0.026;0.132;49.02557;13.22829;25.3
20190405_174728;-0.702;0.115;9.864;-0.013;0.000;0.118;49.02557;13.22829;25.3
20190405_174728;-0.752;0.014;9.908;-0.011;-0.047;0.096;49.02557;13.22829;25.3
20190405_174728;-0.177;0.314;9.879;-0.016;-0.036;0.068;49.02557;13.22829;25.3
20190405_174728;0.189;0.189;9.462;-0.011;-0.001;0.041;49.02557;13.22829;25.3
20190405_174728;0.019;0.115;10.078;-0.003;-0.017;0.007;49.02557;13.22829;25.3
20190405_174728;0.134;0.136;9.759;0.021;0.004;-0.012;49.02557;13.22829;25.3
20190405_174728;0.177;0.381;9.548;0.007;-0.005;-0.022;49.02557;13.22829;25.3
20190405_174728;0.206;-0.144;9.685;0.011;0.028;-0.032;49.02557;13.22829;25.3
20190405_174728;0.448;0.148;10.283;-0.029;-0.003;-0.039;49.02551;13.22835;28.7
20190405_174729;0.778;-0.062;9.659;-0.011;0.001;-0.051;49.02551;13.22835;28.7
20190405_174729;0.812;0.172;9.752;0.018;-0.026;-0.063;49.02551;13.22835;28.7
20190405_174729;1.039;-0.050;10.042;0.017;-0.021;-0.078;49.02551;13.22835;28.7
20190405_174729;0.922;0.065;9.714;0.034;-0.010;-0.090;49.02551;13.22835;28.7
20190405_174729;1.135;0.225;10.101;0.043;-0.049;-0.104;49.02551;13.22835;28.7
20190405_174729;1.214;0.146;9.666;0.036;-0.001;-0.111;49.02551;13.22835;28.7
20190405_174729;1.185;0.048;10.322;-0.009;0.030;-0.111;49.02551;13.22835;28.7
20190405_174729;1.046;-0.184;9.972;0.007;-0.027;-0.118;49.02551;13.22835;28.7
20190405_174730;1.144;-0.007;9.539;-0.029;0.023;-0.118;49.02545;13.22842;30.1
20190405_174730;1.602;-0.060;9.263;-0.041;0.003;-0.114;49.02545;13.22842;30.1
20190405_174730;1.219;-0.498;9.881;-0.017;-0.031;-0.120;49.02545;13.22842;30.1
20190405_174730;1.125;-0.335;9.740;0.004;-0.023;-0.122;49.02545;13.22842;30.1
20190405_174730;1.595;-0.390;10.338;0.022;-0.018;-0.122;49.02545;13.22842;30.1
20190405_174730;1.171;0.086;9.271;0.009;-0.023;-0.122;49.02545;13.22842;30.1
20190405_174730;1.731;-0.658;9.984;0.004;-0.007;-0.123;49.02545;13.22842;30.1
20190405_174730;1.269;0.065;10.240;0.009;0.027;-0.125;49.02545;13.22842;30.1
20190405_174730;1.669;-0.141;9.821;0.022;0.037;-0.131;49.02545;13.22842;30.1
20190405_174730;1.420;-0.105;9.697;0.034;0.010;-0.131;49.02538;13.22849;34.8
20190405_174731;1.786;-0.304;9.579;-0.008;0.023;-0.130;49.02538;13.22849;34.8
20190405_174731;1.721;-0.390;9.316;-0.029;0.045;-0.131;49.02538;13.22849;34.8
20190405_174731;1.566;-0.204;9.682;-0.002;0.017;-0.129;49.02538;13.22849;34.8
20190405_174731;1.659;-0.388;9.160;0.001;0.006;-0.127;49.02538;13.22849;34.8
20190405_174731;1.302;-0.192;10.425;-0.003;0.029;-0.121;49.02538;13.22849;34.8
20190405_174731;1.121;-0.467;9.247;0.009;0.042;-0.119;49.02538;13.22849;34.8
20190405_174731;1.092;-0.352;9.970;0.000;0.011;-0.112;49.02538;13.22849;34.8
20190405_174731;1.058;-0.735;9.965;-0.004;0.032;-0.105;49.02538;13.22849;34.8
20190405_174732;0.924;-0.505;9.421;-0.007;0.026;-0.105;49.02530;13.22855;38.6
20190405_174732;0.764;-0.699;9.579;-0.004;0.028;-0.094;49.02530;13.22855;38.6
20190405_174732;0.807;-0.309;10.097;-0.008;0.018;-0.089;49.02530;13.22855;38.6
20190405_174732;0.816;-0.338;9.749;-0.041;0.038;-0.080;49.02530;13.22855;38.6
20190405_174732;0.500;-0.620;9.333;-0.018;0.001;-0.073;49.02530;13.22855;38.6
20190405_174732;0.769;-0.268;9.675;-0.016;0.026;-0.068;49.02530;13.22855;38.6
20190405_174732;0.460;-0.412;9.855;-0.008;0.034;-0.066;49.02530;13.22855;38.6
20190405_174732;0.457;-0.326;10.300;0.020;-0.002;-0.050;49.02530;13.22855;38.6
20190405_174732;0.503;-0.912;9.752;0.009;0.008;-0.037;49.02520;13.22857;39.2
20190405_174733;0.302;-0.606;9.857;0.013;0.018;-0.031;49.02520;13.22857;39.2
20190405_174733;0.350;-0.532;9.759;0.003;-0.026;-0.025;49.02520;13.22857;39.2
20190405_174733;0.103;-0.338;9.867;0.002;0.010;-0.019;49.02520;13.22857;39.2
20190405_174733;0.175;-0.517;9.790;0.012;-0.004;-0.020;49.02520;13.22857;39.2
20190405_174733;0.093;-0.601;9.520;0.008;0.007;-0.014;49.02520;13.22857;39.2
20190405_174733;0.455;-0.505;9.728;0.004;-0.030;-0.002;49.02520;13.22857;39.2
20190405_174733;0.141;-0.546;9.548;0.004;0.006;0.002;49.02520;13.22857;39.2
20190405_174733;-0.204;-0.591;9.577;0.009;-0.008;0.001;49.02520;13.22857;39.2
20190405_174734;0.254;-0.694;9.948;-0.004;0.008;0.007;49.02509;13.22858;40.6
20190405_174734;0.196;-0.603;9.472;0.012;0.014;0.004;49.02509;13.22858;40.6
20190405_174734;0.079;-0.551;9.637;0.026;0.021;0.002;49.02509;13.22858;40.6
20190405_174734;-0.194;-0.469;10.070;-0.007;0.040;0.008;49.02509;13.22858;40.6
20190405_174734;0.175;-0.340;9.477;-0.021;0.021;0.005;49.02509;13.22858;40.6
20190405_174734;-0.065;-0.421;9.726;-0.031;-0.024;0.001;49.02509;13.22858;40.6
20190405_174734;-0.117;-0.536;9.749;-0.020;0.024;0.003;49.02509;13.22858;40.6
20190405_174734;-0.029;-0.591;9.235;0.013;0.035;0.004;49.02509;13.22858;40.6
20190405_174734;-0.520;-0.259;10.015;0.023;0.024;0.001;49.02509;13.22858;40.6
20190405_174735;-0.215;-0.433;9.441;-0.009;0.003;0.005;49.02499;13.22859;42.5
20190405_174735;-0.148;-0.462;9.931;-0.033;-0.002;0.005;49.02499;13.22859;42.5
20190405_174735;-0.333;-0.453;10.104;-0.015;0.032;0.005;49.02499;13.22859;42.5
20190405_174735;-0.022;-0.450;9.115;0.007;-0.010;-0.002;49.02499;13.22859;42.5
20190405_174735;-0.326;-0.515;9.939;0.020;0.005;-0.003;49.02499;13.22859;42.5
20190405_174735;-0.079;-0.374;10.214;0.001;-0.013;0.002;49.02499;13.22859;42.5
20190405_174735;-0.012;-0.144;10.087;-0.004;-0.044;-0.005;49.02499;13.22859;42.5
20190405_174735;0.340;-0.079;9.405;-0.006;-0.011;-0.003;49.02499;13.22859;42.5
20190405_174735;0.091;-0.115;9.455;0.009;0.002;-0.003;49.02499;13.22859;42.5
20190405_174736;0.309;-0.292;9.723;0.004;-0.009;-0.001;49.02488;13.22861;44.4
20190405_174736;-0.144;-0.429;10.142;0.004;0.009;-0.000;49.02488;13.22861;44.4
20190405_174736;-0.273;-0.225;9.632;-0.006;-0.002;-0.005;49.02488;13.22861;44.4
20190405_174736;-0.165;-0.318;9.718;0.005;0.014;-0.006;49.02488;13.22861;44.4
20190405_174736;-0.053;-0.014;9.951;0.026;-0.034;-0.004;49.02488;13.22861;44.4
20190405_174736;-0.201;-0.393;9.905;0.017;0.001;-0.001;49.02488;13.22861;44.4
20190405_174736;-0.266;0.045;9.754;0.014;-0.013;-0.000;49.02488;13.22861;44.4
20190405_174736;-0.024;-0.385;9.623;0.009;-0.067;-0.005;49.02488;13.22861;44.4
20190405_174736;0.024;-0.180;9.884;-0.007;-0.022;0.001;49.02488;13.22861;44.4
20190405_174737;-0.024;-0.273;9.721;-0.009;-0.046;-0.000;49.02476;13.22863;46.5
20190405_174737;0.074;-0.266;9.773;0.003;-0.062;-0.004;49.02476;13.22863;46.5
20190405_174737;0.043;-0.144;9.769;0.015;-0.042;-0.001;49.02476;13.22863;46.5
20190405_174737;0.453;-0.512;9.908;-0.006;-0.014;0.002;49.02476;13.22863;46.5
20190405_174737;0.259;-0.536;10.111;-0.035;-0.046;0.001;49.02476;13.22863;46.5
20190405_174737;0.283;-0.419;9.630;-0.022;-0.017;0.001;49.02476;13.22863;46.5
20190405_174737;0.187;-0.788;9.544;-0.004;-0.058;0.001;49.02476;13.22863;46.5
20190405_174737;0.441;-0.158;9.718;-0.010;-0.062;0.001;49.02476;13.22863;46.5
20190405_174737;0.625;-0.601;9.333;0.009;-0.037;-0.002;49.02476;13.22863;46.5
20190405_174738;0.297;-0.627;9.635;0.003;-0.050;0.003;49.02465;13.22866;48.3
20190405_174738;0.759;-0.601;9.280;0.009;-0.008;0.004;49.02465;13.22866;48.3
20190405_174738;0.318;-0.414;9.826;-0.002;-0.048;0.005;49.02465;13.22866;48.3
20190405_174738;0.235;-0.773;10.252;-0.004;-0.027;0.004;49.02465;13.22866;48.3
20190405_174738;0.469;-0.443;9.225;0.006;-0.034;0.005;49.02465;13.22866;48.3
20190405_174738;0.675;-0.508;8.943;-0.019;-0.016;0.008;49.02465;13.22866;48.3
20190405_174738;0.321;-0.838;9.991;-0.008;0.017;0.006;49.02465;13.22866;48.3
20190405_174738;0.565;-1.037;9.321;0.004;-0.043;0.005;49.02465;13.22866;48.3
20190405_174738;0.211;-0.608;9.958;0.013;0.004;0.008;49.02465;13.22866;48.3
20190405_174738;1.099;-0.053;9.898;0.028;-0.049;0.012;49.02453;13.22869;49.2
20190405_174739;0.615;-0.141;10.374;0.014;0.031;0.013;49.02453;13.22869;49.2
20190405_174739;0.309;-0.603;10.147;0.005;0.021;0.016;49.02453;13.22869;49.2
20190405_174739;0.170;-0.268;10.461;-0.004;0.052;0.020;49.02453;13.22869;49.2
20190405_174739;0.297;-0.486;9.278;-0.017;0.056;0.017;49.02453;13.22869;49.2
20190405_174739;0.318;-0.747;10.121;0.010;0.023;0.021;49.02453;13.22869;49.2
20190405_174739;0.239;-0.625;9.445;0.017;-0.001;0.019;49.02453;13.22869;49.2
20190405_174739;0.378;-0.498;9.256;0.009;0.017;0.018;49.02453;13.22869;49.2
20190405_174739;0.055;-0.417;9.649;-0.011;-0.005;0.016;49.02453;13.22869;49.2
20190405_174740;-0.007;-0.390;9.180;-0.007;0.017;0.019;49.02440;13.22872;51.4
20190405_174740;-0.290;-0.263;10.147;0.006;-0.016;0.020;49.02440;13.22872;51.4
