Timestamp;Accel_x;Accel_y;Accel_z;Gyro_x;Gyro_y;Gyro_z;Magnetic_x;Magnetic_y;Magnetic_z;Pressure;Latitude;Longitude;Elevation;Speed
20190311_212841;-0.194;-0.017;9.759;0.005;-0.020;0.001;-3.900;-44.400;-158.100;946.4;0.00000;0.00000;0.0;0.0
20190311_212841;-0.175;0.000;9.771;-0.000;-0.001;0.000;-3.700;-44.300;-158.200;946.4;0.00000;0.00000;0.0;0.0
20190311_212842;-0.211;-0.019;9.764;0.001;-0.001;-0.001;-3.600;-44.400;-158.200;946.4;0.00000;0.00000;0.0;0.0
20190311_212842;-0.213;-0.026;9.757;0.000;0.001;-0.001;-3.600;-44.400;-158.400;946.5;0.00000;0.00000;0.0;0.0
20190311_212842;-0.199;-0.012;9.761;0.003;0.001;-0.001;-3.700;-44.400;-158.500;946.5;0.00000;0.00000;0.0;0.0
20190311_212842;-0.184;-0.024;9.764;0.002;-0.001;0.002;-3.700;-44.400;-158.300;946.5;0.00000;0.00000;0.0;0.0
20190311_212842;-0.204;-0.022;9.757;0.000;0.001;-0.002;-3.900;-44.400;-158.400;946.5;0.00000;0.00000;0.0;0.0
20190311_212842;-0.201;-0.012;9.757;-0.000;-0.001;0.000;-3.800;-44.400;-158.100;946.5;0.00000;0.00000;0.0;0.0
20190311_212842;-0.184;-0.017;9.764;0.001;0.001;-0.001;-3.700;-44.500;-158.000;946.5;0.00000;0.00000;0.0;0.0
20190311_212842;-0.184;-0.022;9.757;-0.002;-0.001;-0.001;-3.400;-44.600;-157.700;946.5;0.00000;0.00000;0.0;0.0
20190311_212842;-0.204;-0.002;9.759;0.000;-0.000;0.001;-3.200;-44.600;-157.400;946.5;0.00000;0.00000;0.0;0.0
20190311_212842;-0.192;-0.026;9.757;0.000;-0.000;0.000;-3.100;-44.800;-157.300;946.5;0.00000;0.00000;0.0;0.0
20190311_212842;-0.189;0.005;9.759;-0.000;0.001;-0.000;-3.000;-44.800;-157.400;946.5;0.00000;0.00000;0.0;0.0
20190311_212842;-0.187;-0.036;9.757;0.001;0.001;0.000;-3.100;-44.700;-157.500;946.5;0.00000;0.00000;0.0;0.0
20190311_212842;-0.184;-0.031;9.759;-0.002;0.001;0.002;-3.500;-44.700;-157.800;946.5;0.00000;0.00000;0.0;0.0
20190311_212842;-0.218;-0.012;9.759;0.002;-0.001;0.000;-3.700;-44.800;-158.000;946.5;0.00000;0.00000;0.0;0.0
20190311_212842;-0.204;-0.038;9.757;0.001;0.001;-0.001;-3.800;-44.700;-158.100;946.5;0.00000;0.00000;0.0;0.0
20190311_212842;-0.172;-0.048;9.757;0.000;0.001;0.000;-4.000;-44.700;-158.100;946.5;0.00000;0.00000;0.0;0.0
20190311_212842;-0.199;-0.019;9.764;0.002;0.002;0.001;-4.100;-44.700;-158.200;946.5;0.00000;0.00000;0.0;0.0
20190311_212843;-0.211;-0.022;9.757;0.000;-0.001;-0.000;-4.100;-44.700;-158.100;946.5;0.00000;0.00000;0.0;0.0
20190311_212843;-0.172;-0.024;9.761;-0.001;0.001;0.001;-4.100;-44.600;-158.100;946.5;0.00000;0.00000;0.0;0.0
20190311_212843;-0.184;-0.024;9.757;0.000;-0.001;-0.000;-4.100;-44.600;-158.100;946.5;0.00000;0.00000;0.0;0.0
20190311_212843;-0.204;-0.010;9.757;-0.002;-0.001;-0.001;-3.900;-44.600;-158.000;946.5;0.00000;0.00000;0.0;0.0
20190311_212843;-0.213;-0.022;9.757;0.002;0.001;0.002;-4.000;-44.700;-158.000;946.5;0.00000;0.00000;0.0;0.0
20190311_212843;-0.201;-0.026;9.757;0.000;-0.000;-0.001;-4.000;-44.700;-158.000;946.5;0.00000;0.00000;0.0;0.0
20190311_212843;-0.187;-0.014;9.761;-0.001;-0.001;-0.001;-4.100;-44.800;-158.100;946.5;0.00000;0.00000;0.0;0.0
20190311_212843;-0.208;-0.019;9.757;-0.001;-0.001;-0.000;-4.000;-44.800;-157.900;946.5;0.00000;0.00000;0.0;0.0
20190311_212843;-0.180;-0.022;9.757;0.003;-0.000;0.000;-4.200;-44.600;-158.100;946.5;0.00000;0.00000;0.0;0.0
20190311_212843;-0.189;-0.022;9.759;0.000;0.002;-0.002;-4.100;-44.600;-158.100;946.5;0.00000;0.00000;0.0;0.0
20190311_212843;-0.184;-0.029;9.761;0.000;-0.001;0.000;-4.000;-44.600;-157.900;946.5;0.00000;0.00000;0.0;0.0
20190311_212843;-0.184;-0.031;9.759;0.001;-0.000;0.001;-3.900;-44.500;-158.000;946.5;0.00000;0.00000;0.0;0.0
20190311_212843;-0.189;-0.031;9.757;0.000;0.001;-0.001;-4.000;-44.500;-158.000;946.5;0.00000;0.00000;0.0;0.0
20190311_212843;-0.208;-0.026;9.764;0.001;-0.001;-0.001;-3.900;-44.600;-157.900;946.5;0.00000;0.00000;0.0;0.0
20190311_212843;-0.208;-0.036;9.757;-0.000;0.001;0.000;-4.000;-44.700;-157.900;946.5;0.00000;0.00000;0.0;0.0
20190311_212843;-0.196;-0.019;9.757;-0.000;0.002;-0.000;-4.000;-44.700;-157.900;946.5;0.00000;0.00000;0.0;0.0
20190311_212843;-0.184;-0.010;9.761;0.003;-0.001;-0.001;-3.900;-44.800;-157.900;946.5;0.00000;0.00000;0.0;0.0
20190311_212844;-0.211;-0.012;9.757;0.001;-0.000;0.000;-3.900;-44.800;-158.000;946.5;0.00000;0.00000;0.0;0.0
20190311_212844;-0.180;-0.036;9.757;-0.000;0.001;0.000;-4.000;-44.700;-157.900;946.5;0.00000;0.00000;0.0;0.0
20190311_212844;-0.199;-0.031;9.757;-0.001;-0.001;0.001;-4.000;-44.700;-157.800;946.5;0.00000;0.00000;0.0;0.0
20190311_212844;-0.194;-0.031;9.757;-0.001;-0.001;-0.000;-4.100;-44.700;-157.900;946.5;0.00000;0.00000;0.0;0.0
20190311_212844;-0.199;-0.012;9.757;-0.001;-0.000;0.000;-4.000;-44.600;-157.800;946.5;0.00000;0.00000;0.0;0.0
20190311_212844;-0.199;-0.022;9.764;0.002;-0.001;0.002;-4.000;-44.700;-157.800;946.5;0.00000;0.00000;0.0;0.0
20190311_212844;-0.201;-0.026;9.757;-0.000;-0.003;-0.001;-3.600;-44.800;-157.600;946.5;0.00000;0.00000;0.0;0.0
20190311_212844;-0.211;-0.022;9.757;-0.000;-0.000;-0.000;-3.300;-44.900;-157.100;946.5;0.00000;0.00000;0.0;0.0
20190311_212844;-0.182;-0.053;9.761;-0.000;-0.001;0.001;-3.100;-44.900;-157.100;946.5;0.00000;0.00000;0.0;0.0
20190311_212844;-0.204;-0.024;9.757;-0.001;-0.000;0.002;-3.000;-45.000;-156.900;946.5;0.00000;0.00000;0.0;0.0
20190311_212844;-0.196;-0.024;9.759;-0.000;-0.002;-0.003;-3.100;-45.000;-156.900;946.5;0.00000;0.00000;0.0;0.0
20190311_212844;-0.206;-0.029;9.759;0.001;-0.000;-0.000;-3.500;-44.900;-157.200;946.5;0.00000;0.00000;0.0;0.0
20190311_212844;-0.189;-0.036;9.757;0.002;-0.003;-0.000;-3.700;-44.800;-157.600;946.5;0.00000;0.00000;0.0;0.0
20190311_212844;-0.194;-0.010;9.757;0.002;-0.001;0.001;-3.900;-44.800;-157.800;946.5;0.00000;0.00000;0.0;0.0
20190311_212844;-0.208;-0.024;9.757;0.001;0.001;0.001;-4.200;-44.900;-158.100;946.5;0.00000;0.00000;0.0;0.0
20190311_212844;-0.196;-0.038;9.759;-0.002;-0.001;-0.001;-4.200;-44.800;-158.000;946.5;0.00000;0.00000;0.0;0.0
20190311_212845;-0.196;-0.045;9.759;0.001;0.001;0.000;-4.200;-45.000;-158.200;946.5;0.00000;0.00000;0.0;0.0
20190311_212845;-0.192;-0.017;9.757;0.001;0.002;0.000;-4.200;-45.100;-158.000;946.5;0.00000;0.00000;0.0;0.0
20190311_212845;-0.213;-0.031;9.757;0.003;-0.000;-0.002;-4.200;-45.100;-158.200;946.5;0.00000;0.00000;0.0;0.0
20190311_212845;-0.201;-0.029;9.757;-0.000;-0.001;0.000;-4.000;-45.000;-158.100;946.5;0.00000;0.00000;0.0;0.0
20190311_212845;-0.196;-0.036;9.757;-0.002;0.001;0.000;-4.000;-45.000;-157.900;946.5;0.00000;0.00000;0.0;0.0
20190311_212845;-0.187;-0.019;9.764;0.000;-0.001;-0.002;-4.100;-44.800;-158.000;946.5;0.00000;0.00000;0.0;0.0
20190311_212845;-0.201;-0.014;9.757;0.000;-0.001;0.002;-4.000;-44.800;-158.000;946.5;0.00000;0.00000;0.0;0.0
20190311_212845;-0.189;-0.041;9.757;-0.002;0.001;0.001;-4.100;-44.700;-157.900;946.5;0.00000;0.00000;0.0;0.0
20190311_212845;-0.187;-0.041;9.757;0.001;0.001;0.001;-3.900;-44.800;-157.300;946.5;0.00000;0.00000;0.0;0.0
20190311_212845;-0.199;-0.019;9.759;0.000;-0.000;-0.003;-3.700;-44.900;-157.100;946.5;0.00000;0.00000;0.0;0.0
20190311_212845;-0.196;-0.031;9.757;-0.002;0.001;0.000;-3.500;-45.100;-156.800;946.5;0.00000;0.00000;0.0;0.0
20190311_212845;-0.194;-0.034;9.757;0.002;-0.000;0.000;-3.500;-45.100;-156.900;946.5;0.00000;0.00000;0.0;0.0
20190311_212845;-0.199;-0.034;9.757;0.000;-0.001;0.001;-3.500;-45.100;-156.900;946.5;0.00000;0.00000;0.0;0.0
20190311_212845;-0.192;-0.041;9.757;-0.000;-0.000;-0.000;-3.700;-45.100;-157.300;946.5;0.00000;0.00000;0.0;0.0
20190311_212845;-0.208;-0.041;9.757;0.002;-0.000;0.001;-4.200;-45.000;-158.200;946.5;0.00000;0.00000;0.0;0.0
20190311_212845;-0.199;-0.029;9.759;-0.002;-0.000;-0.001;-4.400;-44.900;-158.300;946.5;0.00000;0.00000;0.0;0.0
20190311_212845;-0.189;-0.024;9.759;-0.000;-0.000;-0.000;-4.400;-44.900;-158.300;946.5;0.00000;0.00000;0.0;0.0
20190311_212846;-0.175;-0.007;9.757;0.001;-0.001;0.000;-4.500;-45.000;-158.200;946.5;0.00000;0.00000;0.0;0.0
20190311_212846;-0.187;-0.034;9.757;0.000;0.002;-0.001;-4.600;-45.000;-158.200;946.5;0.00000;0.00000;0.0;0.0
20190311_212846;-0.180;-0.048;9.757;0.002;-0.001;-0.001;-4.500;-45.100;-158.000;946.5;0.00000;0.00000;0.0;0.0
20190311_212846;-0.192;-0.038;9.757;-0.002;0.001;0.000;-4.400;-45.100;-158.000;946.5;0.00000;0.00000;0.0;0.0
20190311_212846;-0.192;-0.022;9.757;0.001;0.001;0.000;-4.300;-45.100;-157.900;946.5;0.00000;0.00000;0.0;0.0
20190311_212846;-0.199;-0.022;9.761;0.001;-0.000;-0.001;-4.200;-45.100;-158.000;946.5;0.00000;0.00000;0.0;0.0
20190311_212846;-0.182;-0.017;9.757;0.001;0.001;0.000;-4.200;-45.100;-158.100;946.5;0.00000;0.00000;0.0;0.0
20190311_212846;-0.196;-0.031;9.757;0.002;-0.001;0.000;-4.300;-45.000;-158.300;946.5;0.00000;0.00000;0.0;0.0
20190311_212846;-0.192;-0.024;9.764;0.001;0.001;0.001;-4.300;-45.000;-158.300;946.5;0.00000;0.00000;0.0;0.0
20190311_212846;-0.201;-0.031;9.757;-0.001;0.001;0.003;-4.400;-44.900;-158.400;946.5;0.00000;0.00000;0.0;0.0
20190311_212846;-0.184;-0.026;9.757;-0.001;0.001;0.001;-4.400;-44.900;-158.400;946.5;0.00000;0.00000;0.0;0.0
20190311_212846;-0.184;-0.031;9.761;0.000;-0.002;-0.000;-4.400;-44.900;-158.300;946.5;0.00000;0.00000;0.0;0.0
20190311_212846;-0.187;-0.031;9.757;0.001;0.001;0.000;-4.300;-44.800;-158.200;946.5;0.00000;0.00000;0.0;0.0
20190311_212846;-0.206;-0.026;9.757;0.000;-0.001;0.002;-4.200;-44.900;-158.100;946.5;0.00000;0.00000;0.0;0.0
20190311_212846;-0.196;-0.019;9.757;-0.000;-0.000;-0.001;-4.100;-45.000;-158.100;946.5;0.00000;0.00000;0.0;0.0
20190311_212846;-0.196;-0.026;9.757;-0.000;-0.000;0.001;-4.000;-45.100;-158.100;946.5;0.00000;0.00000;0.0;0.0
20190311_212846;-0.199;-0.036;9.757;0.000;-0.002;0.000;-4.000;-45.000;-158.200;946.5;0.00000;0.00000;0.0;0.0
20190311_212847;-0.180;-0.024;9.757;0.001;-0.001;0.000;-4.100;-45.000;-158.200;946.5;0.00000;0.00000;0.0;0.0
20190311_212847;-0.184;-0.029;9.757;0.000;-0.002;0.000;-4.100;-45.000;-158.400;946.5;0.00000;0.00000;0.0;0.0
20190311_212847;-0.204;-0.041;9.754;0.002;0.002;-0.000;-4.200;-44.900;-158.300;946.5;0.00000;0.00000;0.0;0.0
20190311_212847;-0.182;-0.017;9.754;-0.001;-0.000;0.002;-4.200;-44.900;-158.200;946.5;0.00000;0.00000;0.0;0.0
20190311_212847;-0.196;-0.024;9.757;0.000;0.001;0.000;-4.300;-45.000;-158.200;946.5;0.00000;0.00000;0.0;0.0
20190311_212847;-0.175;-0.034;9.754;0.001;0.002;0.002;-4.300;-44.900;-158.100;946.5;0.00000;0.00000;0.0;0.0
20190311_212847;-0.213;-0.036;9.754;0.000;-0.000;0.001;-4.200;-45.100;-158.200;946.5;0.00000;0.00000;0.0;0.0
20190311_212847;-0.168;-0.014;9.757;-0.002;-0.001;-0.001;-4.300;-45.100;-158.300;946.5;0.00000;0.00000;0.0;0.0
20190311_212847;-0.187;-0.031;9.757;0.001;0.001;-0.000;-4.300;-45.100;-158.100;946.5;0.00000;0.00000;0.0;0.0
20190311_212847;-0.196;-0.019;9.754;-0.000;-0.000;0.002;-4.400;-45.100;-158.100;946.5;0.00000;0.00000;0.0;0.0
20190311_212847;-0.194;-0.029;9.757;-0.001;-0.001;-0.001;-4.400;-45.200;-158.200;946.5;0.00000;0.00000;0.0;0.0
20190311_212847;-0.187;-0.029;9.757;-0.000;0.001;0.000;-4.400;-45.100;-158.200;946.5;0.00000;0.00000;0.0;0.0
20190311_212847;-0.177;-0.036;9.757;0.000;-0.001;-0.000;-4.500;-45.000;-158.100;946.5;0.00000;0.00000;0.0;0.0
20190311_212847;-0.184;-0.024;9.757;0.003;0.001;0.001;-4.500;-45.000;-158.200;946.5;0.00000;0.00000;0.0;0.0
20190311_212847;-0.187;0.005;9.733;0.002;-0.000;0.000;-4.600;-45.100;-158.300;946.5;0.00000;0.00000;0.0;0.0
20190311_212847;-0.194;-0.024;9.757;0.001;-0.001;-0.001;-4.600;-45.100;-158.100;946.5;0.00000;0.00000;0.0;0.0
20190311_212848;-0.204;-0.017;9.757;0.001;0.001;0.001;-4.600;-45.200;-158.200;946.5;0.00000;0.00000;0.0;0.0
20190311_212848;-0.192;-0.036;9.757;0.001;-0.001;0.002;-4.500;-45.300;-158.500;946.5;0.00000;0.00000;0.0;0.0
20190311_212848;-0.194;-0.017;9.757;0.001;0.001;0.000;-4.500;-45.400;-158.400;946.5;0.00000;0.00000;0.0;0.0
20190311_212848;-0.204;-0.019;9.757;0.001;0.001;-0.001;-4.500;-45.400;-158.300;946.5;0.00000;0.00000;0.0;0.0
20190311_212848;-0.192;-0.038;9.757;-0.000;0.002;-0.000;-4.600;-45.400;-158.400;946.5;0.00000;0.00000;0.0;0.0
20190311_212848;-0.196;-0.019;9.757;-0.000;-0.001;-0.001;-4.500;-45.300;-158.300;946.5;0.00000;0.00000;0.0;0.0
20190311_212848;-0.182;-0.031;9.757;0.000;-0.001;0.002;-4.600;-45.300;-158.000;946.5;0.00000;0.00000;0.0;0.0
20190311_212848;-0.192;-0.022;9.757;0.003;-0.002;0.002;-4.400;-45.200;-157.900;946.5;0.00000;0.00000;0.0;0.0
20190311_212848;-0.201;-0.022;9.754;-0.002;0.001;-0.001;-4.400;-45.200;-157.900;946.5;0.00000;0.00000;0.0;0.0
20190311_212848;-0.199;-0.045;9.757;0.002;-0.001;-0.002;-4.300;-45.100;-157.800;946.5;0.00000;0.00000;0.0;0.0
20190311_212848;-0.175;-0.029;9.761;0.001;0.002;-0.001;-4.200;-45.100;-157.800;946.5;0.00000;0.00000;0.0;0.0
20190311_212848;-0.180;-0.026;9.757;-0.001;-0.001;0.003;-3.700;-45.200;-157.400;946.5;0.00000;0.00000;0.0;0.0
20190311_212848;-0.201;-0.019;9.757;-0.000;0.001;0.000;-3.600;-45.300;-157.600;946.5;0.00000;0.00000;0.0;0.0
20190311_212848;-0.192;-0.024;9.757;-0.002;-0.000;-0.001;-3.600;-45.300;-157.700;946.5;0.00000;0.00000;0.0;0.0
20190311_212848;-0.196;-0.034;9.757;0.000;-0.001;-0.000;-3.600;-45.300;-157.800;946.5;0.00000;0.00000;0.0;0.0
20190311_212848;-0.201;-0.024;9.757;-0.001;0.002;-0.000;-3.700;-45.400;-157.800;946.5;0.00000;0.00000;0.0;0.0
20190311_212848;-0.187;-0.036;9.759;-0.001;-0.000;-0.000;-4.200;-45.100;-158.400;946.5;0.00000;0.00000;0.0;0.0
20190311_212849;-0.192;-0.034;9.757;0.000;-0.002;-0.000;-4.300;-45.100;-158.400;946.5;0.00000;0.00000;0.0;0.0
20190311_212849;-0.204;-0.022;9.757;0.001;0.002;0.000;-4.300;-45.100;-158.500;946.5;0.00000;0.00000;0.0;0.0
20190311_212849;-0.204;-0.022;9.759;0.001;0.001;-0.001;-4.500;-45.100;-158.600;946.5;0.00000;0.00000;0.0;0.0
20190311_212849;-0.206;-0.029;9.757;0.000;-0.001;-0.000;-4.500;-45.100;-158.700;946.5;0.00000;0.00000;0.0;0.0
20190311_212849;-0.196;-0.017;9.761;-0.000;0.001;-0.001;-4.300;-45.200;-158.600;946.5;0.00000;0.00000;0.0;0.0
20190311_212849;-0.199;-0.014;9.757;0.001;0.001;0.001;-4.500;-45.300;-158.800;946.5;0.00000;0.00000;0.0;0.0
20190311_212849;-0.201;-0.036;9.757;-0.000;0.001;0.001;-4.500;-45.200;-158.800;946.5;0.00000;0.00000;0.0;0.0
20190311_212849;-0.206;-0.017;9.757;0.001;0.001;-0.000;-4.400;-45.300;-158.600;946.5;0.00000;0.00000;0.0;0.0
20190311_212849;-0.189;-0.029;9.757;0.001;-0.000;-0.000;-4.500;-45.300;-158.700;946.5;0.00000;0.00000;0.0;0.0
20190311_212849;-0.192;-0.029;9.759;0.000;0.001;-0.000;-4.700;-45.200;-158.900;946.5;0.00000;0.00000;0.0;0.0
20190311_212849;-0.189;-0.022;9.757;0.000;-0.001;0.000;-4.600;-45.200;-158.700;946.5;0.00000;0.00000;0.0;0.0
20190311_212849;-0.201;-0.036;9.757;0.001;0.001;-0.002;-4.500;-45.200;-158.600;946.5;0.00000;0.00000;0.0;0.0
20190311_212849;-0.177;-0.041;9.757;0.000;-0.000;0.000;-4.400;-45.300;-158.200;946.5;0.00000;0.00000;0.0;0.0
20190311_212849;-0.182;-0.036;9.759;-0.003;-0.002;0.000;-4.100;-45.300;-157.800;946.5;0.00000;0.00000;0.0;0.0
20190311_212849;-0.182;-0.014;9.757;-0.001;0.001;-0.000;-3.500;-45.400;-157.200;946.5;0.00000;0.00000;0.0;0.0
20190311_212849;-0.187;-0.017;9.759;0.001;0.001;-0.000;-3.300;-45.500;-156.900;946.5;0.00000;0.00000;0.0;0.0
20190311_212850;-0.194;-0.034;9.757;-0.000;-0.001;-0.000;-3.400;-45.500;-157.100;946.5;0.00000;0.00000;0.0;0.0
20190311_212850;-0.215;-0.019;9.759;-0.000;0.001;-0.000;-3.500;-45.400;-157.500;946.5;0.00000;0.00000;0.0;0.0
20190311_212850;-0.182;-0.024;9.759;0.001;0.001;0.001;-3.800;-45.500;-158.000;946.5;0.00000;0.00000;0.0;0.0
20190311_212850;-0.187;-0.024;9.761;-0.000;-0.001;-0.000;-4.300;-45.400;-158.300;946.5;0.00000;0.00000;0.0;0.0
20190311_212850;-0.182;-0.036;9.757;0.002;-0.001;0.001;-4.700;-45.400;-158.600;946.5;0.00000;0.00000;0.0;0.0
20190311_212850;-0.141;-0.050;9.757;-0.002;-0.000;-0.000;-4.600;-45.400;-158.300;946.5;0.00000;0.00000;0.0;0.0
20190311_212850;-0.196;-0.024;9.759;0.001;-0.000;-0.000;-4.600;-45.400;-158.400;946.5;0.00000;0.00000;0.0;0.0
20190311_212850;-0.163;-0.005;9.773;0.000;0.002;-0.002;-4.600;-45.300;-158.400;946.5;0.00000;0.00000;0.0;0.0
20190311_212850;-0.199;-0.005;9.759;0.001;0.001;0.000;-4.300;-45.400;-158.500;946.5;0.00000;0.00000;0.0;0.0
20190311_212850;-0.187;-0.034;9.764;0.001;0.001;0.000;-4.300;-45.400;-158.500;946.5;0.00000;0.00000;0.0;0.0
20190311_212850;-0.170;-0.026;9.761;0.000;0.002;0.001;-4.400;-45.400;-158.600;946.5;0.00000;0.00000;0.0;0.0
20190311_212850;-0.211;-0.038;9.757;-0.002;0.001;-0.000;-4.400;-45.300;-158.500;946.5;0.00000;0.00000;0.0;0.0
20190311_212850;-0.192;-0.017;9.754;-0.000;-0.001;-0.001;-4.300;-45.300;-158.400;946.5;0.00000;0.00000;0.0;0.0
20190311_212850;-0.199;-0.036;9.757;-0.001;0.002;0.001;-4.600;-45.300;-158.700;946.5;0.00000;0.00000;0.0;0.0
20190311_212850;-0.196;-0.065;9.757;-0.001;-0.001;0.000;-4.600;-45.400;-158.600;946.5;0.00000;0.00000;0.0;0.0
20190311_212850;-0.192;-0.019;9.757;0.001;-0.001;0.000;-4.600;-45.300;-158.700;946.5;0.00000;0.00000;0.0;0.0
20190311_212850;-0.189;-0.036;9.757;-0.001;-0.001;0.000;-4.700;-45.300;-158.600;946.5;0.00000;0.00000;0.0;0.0
20190311_212851;-0.189;-0.034;9.757;0.000;0.002;-0.000;-4.700;-45.300;-158.600;946.5;0.00000;0.00000;0.0;0.0
20190311_212851;-0.196;-0.038;9.757;0.000;-0.001;0.002;-4.600;-45.300;-158.500;946.5;0.00000;0.00000;0.0;0.0
20190311_212851;-0.187;-0.038;9.757;0.001;-0.000;-0.001;-4.500;-45.300;-158.500;946.5;0.00000;0.00000;0.0;0.0
20190311_212851;-0.168;-0.034;9.757;-0.002;-0.000;0.000;-4.600;-45.400;-158.600;946.5;0.00000;0.00000;0.0;0.0
20190311_212851;-0.192;-0.019;9.757;-0.000;-0.000;-0.001;-4.600;-45.400;-158.700;946.5;0.00000;0.00000;0.0;0.0
20190311_212851;-0.180;-0.014;9.757;-0.002;0.001;-0.001;-4.500;-45.400;-158.600;946.5;0.00000;0.00000;0.0;0.0
20190311_212851;-0.172;-0.045;9.757;0.000;0.001;-0.001;-4.600;-45.300;-158.500;946.5;0.00000;0.00000;0.0;0.0
20190311_212851;-0.184;-0.036;9.757;0.000;0.001;-0.000;-4.600;-45.200;-158.500;946.5;0.00000;0.00000;0.0;0.0
20190311_212851;-0.196;-0.024;9.757;0.002;0.001;-0.000;-4.600;-45.300;-158.500;946.5;0.00000;0.00000;0.0;0.0
20190311_212851;-0.196;-0.041;9.754;-0.002;0.001;-0.001;-4.500;-45.300;-158.500;946.5;0.00000;0.00000;0.0;0.0
20190311_212851;-0.201;-0.014;9.759;-0.000;0.001;-0.001;-4.600;-45.300;-158.600;946.5;0.00000;0.00000;0.0;0.0
20190311_212851;-0.201;-0.017;9.757;0.002;0.001;-0.000;-4.500;-45.300;-158.500;946.5;0.00000;0.00000;0.0;0.0
20190311_212851;-0.189;-0.034;9.759;-0.001;0.002;-0.002;-3.900;-45.500;-157.900;946.5;0.00000;0.00000;0.0;0.0
20190311_212851;-0.201;-0.029;9.757;0.001;0.001;0.002;-3.700;-45.500;-157.600;946.5;0.00000;0.00000;0.0;0.0
20190311_212851;-0.172;-0.041;9.759;0.001;0.001;-0.001;-3.600;-45.500;-157.500;946.5;0.00000;0.00000;0.0;0.0
20190311_212851;-0.206;-0.026;9.752;-0.000;0.001;-0.000;-3.500;-45.500;-157.400;946.5;0.00000;0.00000;0.0;0.0
20190311_212852;-0.182;-0.026;9.757;0.000;0.001;0.003;-3.600;-45.500;-157.500;946.5;0.00000;0.00000;0.0;0.0
20190311_212852;-0.189;-0.031;9.757;0.000;-0.000;0.001;-4.100;-45.400;-158.000;946.5;0.00000;0.00000;0.0;0.0
20190311_212852;-0.180;-0.041;9.757;0.001;-0.000;-0.001;-4.400;-45.300;-158.300;946.5;0.00000;0.00000;0.0;0.0
20190311_212852;-0.182;-0.031;9.759;0.001;0.001;-0.001;-4.500;-45.300;-158.500;946.5;0.00000;0.00000;0.0;0.0
20190311_212852;-0.201;-0.022;9.757;0.001;-0.000;0.002;-4.500;-45.300;-158.500;946.5;0.00000;0.00000;0.0;0.0
20190311_212852;-0.189;-0.043;9.759;0.000;-0.000;0.000;-4.500;-45.300;-158.500;946.5;0.00000;0.00000;0.0;0.0
20190311_212852;-0.177;-0.024;9.757;-0.003;0.001;-0.002;-4.500;-45.400;-158.500;946.5;0.00000;0.00000;0.0;0.0
20190311_212852;-0.187;-0.024;9.757;-0.002;0.002;0.000;-4.500;-45.400;-158.500;946.5;0.00000;0.00000;0.0;0.0
20190311_212852;-0.201;-0.026;9.757;-0.001;-0.000;0.000;-4.500;-45.500;-158.600;946.5;0.00000;0.00000;0.0;0.0
20190311_212852;-0.196;-0.034;9.757;0.002;-0.001;-0.001;-4.700;-45.600;-158.600;946.5;0.00000;0.00000;0.0;0.0
20190311_212852;-0.187;-0.036;9.757;-0.002;-0.000;-0.001;-4.900;-45.600;-158.600;946.5;0.00000;0.00000;0.0;0.0
20190311_212852;-0.187;-0.012;9.757;-0.000;-0.000;-0.000;-4.900;-45.500;-158.700;946.5;0.00000;0.00000;0.0;0.0
20190311_212852;-0.201;-0.029;9.757;0.000;0.001;0.000;-4.900;-45.500;-158.600;946.5;0.00000;0.00000;0.0;0.0
20190311_212852;-0.189;-0.031;9.757;-0.001;0.001;-0.001;-4.800;-45.400;-158.500;946.5;0.00000;0.00000;0.0;0.0
20190311_212852;-0.192;-0.024;9.757;-0.001;0.001;-0.002;-4.600;-45.300;-158.500;946.5;0.00000;0.00000;0.0;0.0
20190311_212852;-0.196;-0.026;9.761;0.000;0.001;0.002;-4.600;-45.300;-158.600;946.5;0.00000;0.00000;0.0;0.0
20190311_212852;-0.201;-0.031;9.757;-0.001;-0.001;-0.001;-4.300;-45.400;-158.500;946.5;0.00000;0.00000;0.0;0.0
20190311_212853;-0.204;-0.022;9.754;0.001;-0.001;-0.001;-4.200;-45.300;-158.600;946.5;0.00000;0.00000;0.0;0.0
20190311_212853;-0.192;-0.026;9.757;0.001;0.001;-0.001;-4.200;-45.300;-158.600;946.5;0.00000;0.00000;0.0;0.0
20190311_212853;-0.196;-0.024;9.757;0.000;0.002;0.000;-4.300;-45.300;-158.700;946.5;0.00000;0.00000;0.0;0.0
20190311_212853;-0.201;-0.026;9.757;0.000;0.001;0.001;-4.600;-45.300;-158.700;946.5;0.00000;0.00000;0.0;0.0
20190311_212853;-0.199;-0.024;9.749;0.000;-0.000;-0.003;-4.600;-45.300;-158.700;946.5;0.00000;0.00000;0.0;0.0
20190311_212853;-0.182;-0.036;9.757;-0.000;-0.001;-0.000;-4.700;-45.300;-158.700;946.5;0.00000;0.00000;0.0;0.0
20190311_212853;-0.177;-0.029;9.757;0.002;0.001;0.001;-4.700;-45.400;-158.800;946.5;0.00000;0.00000;0.0;0.0
20190311_212853;-0.182;-0.036;9.757;0.001;0.002;0.001;-4.700;-45.400;-158.900;946.5;0.00000;0.00000;0.0;0.0
20190311_212853;-0.196;-0.022;9.757;0.000;0.001;-0.001;-4.700;-45.400;-158.900;946.5;0.00000;0.00000;0.0;0.0
